,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.0833333333333333,0.8805466023105077,1.2916666666666667,1.3666578295932037
Sampdoria,1.0833333333333333,1.2128538629008951,1.7916666666666667,1.6675722177612804
Genoa,1.125,0.9918143234365558,1.7916666666666667,1.4135729219948652
Parma,1.3333333333333333,1.2394482175782784,1.25,1.1515584902738285
Fiorentina,1.2916666666666667,1.1970676733137329,1.4583333333333333,1.3824731042801415
Lazio,2.2916666666666665,1.3981094896064241,0.875,0.7974142996067924
Spal,0.75,0.7372097807744856,1.75,1.1515584902738285
Lecce,1.3333333333333333,1.1293194051465598,1.875,1.190998850070631
Verona,1.1666666666666667,0.9168313422570846,1.0,1.0215078369104984
Juventus,1.9166666666666667,0.9743076322798876,0.9583333333333334,0.9078961186825508
Udinese,0.8333333333333334,0.9168313422570846,1.5,1.6939791077198396
Atalanta,2.625,1.8606333657491823,1.3333333333333333,1.0072203103706696
Inter,2.0416666666666665,1.1601786469133204,0.9166666666666666,0.8297022339981068
Torino,1.125,1.1539158284426272,1.7916666666666667,1.6675722177612804
Cagliari,1.5833333333333333,1.316010660280157,1.5,0.9325048082403138
Bologna,1.5416666666666667,1.062366786192884,1.625,0.9237212077056678
Roma,1.7916666666666667,1.3506573815438319,1.3333333333333333,1.0494995356656043
Brescia,0.875,0.8501917942185291,1.8333333333333333,1.3726099121798927
Napoli,1.4583333333333333,1.2846642825425558,1.375,1.1349200316590018
Sassuolo,1.5416666666666667,1.2503622663458174,1.5416666666666667,1.2846642825425556
