Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.1666666666666665,1.4442002235542983,0.8611111111111112,0.8333333333333335
Lazio,2.0,1.4540583599999397,1.4722222222222223,1.2302406526741276
Roma,1.5277777777777777,1.1584746402332216,1.1666666666666667,1.2071217242444348
Napoli,1.8888888888888888,1.3044490413915377,0.8611111111111112,0.9305229797662259
Bologna,1.1666666666666667,1.0281745265969475,1.4444444444444444,1.4821691525684229
Sassuolo,1.6944444444444444,1.1666666666666665,1.7222222222222223,1.185895950895021
Atalanta,1.8055555555555556,1.545859805959952,1.25,1.105182596419511
Milan,1.7777777777777777,1.1491888098284462,0.8611111111111112,0.9900296612519902
Cagliari,0.9166666666666666,0.8409178658720822,1.8055555555555556,1.1419142936176314
Juventus,1.5277777777777777,0.9407022031018292,0.9166666666666666,0.8409178658720821
Spezia,1.0555555555555556,0.790820349635001,1.8333333333333333,1.4832396974191329
Udinese,1.5277777777777777,1.4037930476515834,1.5277777777777777,1.3624790663893542
Salernitana,0.8888888888888888,0.8544932592822077,2.0277777777777777,1.341344977701989
Verona,1.7222222222222223,1.2331402680291161,1.5277777777777777,0.9407022031018292
Torino,1.25,1.2276574673510756,1.0555555555555556,0.8261595987094034
Sampdoria,1.1666666666666667,1.0823255385643322,1.6388888888888888,1.1988751341576764
Empoli,1.3333333333333333,1.1212238211627763,1.9166666666666667,1.3809934312453689
Fiorentina,1.5555555555555556,1.3616050286218297,1.3055555555555556,1.1666666666666667
Venezia,0.9166666666666666,0.9373214115613857,1.8888888888888888,1.0896336940924631
Genoa,0.75,0.9063269671749657,1.5555555555555556,1.423164370477573
