Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.064516129032258,1.5041162160544146,0.8387096774193549,0.8601075201604501
Lazio,1.935483870967742,1.4591203713417602,1.4838709677419355,1.2615061828870937
Roma,1.6451612903225807,1.1704240569632356,1.1290322580645162,1.2313119150962786
Napoli,1.8064516129032258,1.166743469054207,0.7419354838709677,0.8151785872017603
Bologna,1.096774193548387,1.0117588220413472,1.4516129032258065,1.4796105270739177
Sassuolo,1.8064516129032258,1.1949715432792998,1.6451612903225807,0.9848311901632073
Atalanta,1.8064516129032258,1.6210974644503369,1.2258064516129032,1.175008579241157
Milan,1.8064516129032258,1.1667434690542067,0.9354838709677419,1.0307112065937039
Cagliari,0.9354838709677419,0.8920195764282207,1.903225806451613,1.1648988141945325
Juventus,1.5161290322580645,0.9956896351084337,0.8709677419354839,0.8847574237748621
Spezia,1.032258064516129,0.7520581080272072,1.7419354838709677,1.4825145740820196
Udinese,1.4516129032258065,1.433845869853041,1.5483870967741935,1.4569079055181529
Salernitana,0.8064516129032258,0.8725195256156995,2.161290322580645,1.3927616257768443
Verona,1.8064516129032258,1.2759141778533976,1.5161290322580645,0.9616294415187687
Torino,1.2580645161290323,1.2374097121402132,1.096774193548387,0.870051290046643
Sampdoria,1.2580645161290323,1.1245070604634988,1.6774193548387097,1.2486551905735372
Empoli,1.3225806451612903,1.1368698774616073,1.8064516129032258,1.3271361356622933
Fiorentina,1.5806451612903225,1.4088812003001319,1.3548387096774193,1.198565450772275
Venezia,0.8387096774193549,0.8204378584450455,1.8387096774193548,1.1283254315887294
Genoa,0.7419354838709677,0.9297935948543946,1.5483870967741935,1.433845869853041
