Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.1379310344827585,1.5288683473881328,0.8620689655172413,0.875219887923457
Lazio,2.0,1.4638501094227998,1.4482758620689655,1.2701576644695878
Roma,1.6206896551724137,1.1775820597262692,1.206896551724138,1.2357562850575001
Napoli,1.7586206896551724,1.1848801149059371,0.7241379310344828,0.8407714027749384
Bologna,1.1724137931034482,1.0024600283175304,1.5172413793103448,1.5028708160235105
Sassuolo,1.7586206896551724,1.1543449723851773,1.6551724137931034,1.0098041560112223
Atalanta,1.8620689655172413,1.663132541987183,1.206896551724138,1.1457782864819
Milan,1.896551724137931,1.144702942944678,1.0,1.0350983390135313
Cagliari,0.9655172413793104,0.9056473068115287,1.8275862068965518,1.037475146595308
Juventus,1.5517241379310345,0.9851108312031163,0.896551724137931,0.9001915504970078
Spezia,1.0344827586206897,0.7784030640030016,1.7241379310344827,1.4366765150398315
Udinese,1.3448275862068966,1.3168105967766401,1.5517241379310345,1.5020511427604524
Salernitana,0.8620689655172413,0.8752198879234571,2.206896551724138,1.4237603717125693
Verona,1.8620689655172413,1.3017608385522195,1.5862068965517242,0.945562620851067
Torino,1.3103448275862069,1.256510140822647,1.1379310344827587,0.875219887923457
Sampdoria,1.2758620689655173,1.1306304096178863,1.7586206896551724,1.2437033527158516
Empoli,1.3793103448275863,1.146852621726345,1.8620689655172413,1.3555214582017212
Fiorentina,1.6206896551724137,1.449477568531116,1.4137931034482758,1.2105854952787558
Venezia,0.896551724137931,0.8169991950602302,1.8620689655172413,1.1564767285359963
Genoa,0.7586206896551724,0.9507580589716331,1.6206896551724137,1.4494775685311163
