,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.9565217391304348,0.9759965009980692,1.2173913043478262,1.1263989983825946
Sampdoria,1.434782608695652,0.9920633665850976,1.4782608695652173,0.8458220969937152
Genoa,1.1304347826086956,1.0576280419404611,1.434782608695652,1.3759653456432202
Parma,0.7391304347826086,0.864312196560091,1.9565217391304348,1.1862186242450965
Fiorentina,1.0869565217391304,1.0834726777719228,1.5217391304347827,1.4418915990459233
Lazio,1.6521739130434783,0.8846517369293827,1.3043478260869565,1.2589599823481878
Crotone,1.0,1.1677484162422844,2.391304347826087,1.4996705830639974
Spezia,1.3043478260869565,0.9739695071153479,1.7826086956521738,1.3802674885401558
Verona,1.3043478260869565,0.9739695071153479,1.1304347826086956,0.8148813536665074
Juventus,2.0,1.243163121016122,0.8695652173913043,0.7570485649179112
Udinese,1.0869565217391304,1.040674758303078,1.434782608695652,1.1211230958496174
Atalanta,2.3043478260869565,1.6358145763084644,1.3478260869565217,1.1524162620801215
Inter,2.4782608695652173,1.4418915990459233,1.0434782608695652,0.9282564726687249
Torino,1.434782608695652,1.036869719024164,1.7826086956521738,1.3802674885401558
Cagliari,1.0434782608695652,1.1069310921135729,1.7826086956521738,1.2044056149717561
Bologna,1.3043478260869565,1.145536103502145,1.608695652173913,1.2335879094879223
Roma,2.0434782608695654,1.6090160988393218,1.5217391304347827,1.343995576879603
Benevento,1.0869565217391304,0.8481554037632527,1.826086956521739,1.6692996330264183
Napoli,2.0869565217391304,1.7558484993213879,1.173913043478261,1.1541298931561732
Sassuolo,1.608695652173913,1.2335879094879225,1.4782608695652173,1.2745610730183763
