Squadra,Mgf,Sgf,Mgs,Sgs
Inter,2.45,1.5381123085406379,1.15,0.9333020044867295
Atalanta,2.25,1.6819474927657678,1.3,1.1285761872936695
Genoa,1.1,1.0711528467275955,1.5,1.4327007988227578
Juventus,2.05,1.234376040972246,0.95,0.7591546545162482
Verona,1.3,0.9787209698591858,1.05,0.8255779474818965
Milan,2.05,0.6863327411532597,1.15,1.0894228312566052
Napoli,2.2,1.8524521444205844,1.05,0.998683343734455
Spezia,1.3,0.9787209698591858,1.85,1.3869694338832113
Fiorentina,1.05,1.050062654772261,1.55,1.5035046776746237
Cagliari,1.2,1.105012502906165,1.9,1.2523661815266247
Sassuolo,1.65,1.3088765773505315,1.5,1.3572417850765923
Torino,1.45,0.998683343734455,1.9,1.3337718577107005
Bologna,1.25,1.164157703189193,1.75,1.2513150976809202
Parma,0.7,0.8645047258706176,1.9,1.252366181526625
Udinese,1.05,1.050062654772261,1.4,1.0954451150103324
Benevento,1.15,0.8750939799154207,2.0,1.7167901505579042
Crotone,1.1,1.2096106376585989,2.3,1.5593520921743176
Lazio,1.75,0.910465468000326,1.35,1.2258187382102494
Roma,2.2,1.5761378513048248,1.65,1.348488432516786
Sampdoria,1.5,1.0,1.55,0.8870412083230169
